id_1,id_2,id_3,id_4,id_5,id_6,id_7,id_8,id_9
-5.991,0.084,15.158,19.506,20.646,-9.552,0.666,2.581,12.831
-5.99,0.087,15.143,19.499,20.621,-9.555,0.661,2.566,12.835
-5.991,0.089,15.128,19.49,20.592,-9.558,0.655,2.555,12.841
-5.991,0.093,15.115,19.482,20.557,-9.564,0.649,2.539,12.842
-5.989,0.095,15.099,19.475,20.528,-9.566,0.647,2.523,12.846
-5.989,0.097,15.083,19.468,20.498,-9.571,0.643,2.502,12.852
-5.987,0.1,15.066,19.462,20.473,-9.575,0.639,2.486,12.857
-5.987,0.103,15.047,19.455,20.448,-9.578,0.637,2.467,12.859
-5.986,0.106,15.032,19.449,20.414,-9.582,0.633,2.449,12.863
-5.984,0.111,15.013,19.445,20.386,-9.587,0.631,2.43,12.87
-5.983,0.113,14.994,19.44,20.363,-9.59,0.631,2.411,12.872
-5.982,0.115,14.972,19.435,20.337,-9.597,0.625,2.389,12.878
-5.98,0.119,14.951,19.431,20.308,-9.601,0.623,2.369,12.882
-5.977,0.123,14.93,19.429,20.282,-9.604,0.624,2.348,12.888
-5.976,0.125,14.907,19.426,20.258,-9.61,0.622,2.321,12.892
-5.974,0.129,14.882,19.422,20.238,-9.614,0.62,2.297,12.897
-5.972,0.133,14.858,19.421,20.217,-9.62,0.621,2.273,12.905
-5.969,0.136,14.838,19.418,20.192,-9.623,0.62,2.249,12.907
-5.967,0.14,14.812,19.416,20.169,-9.63,0.618,2.223,12.916
-5.964,0.145,14.786,19.415,20.149,-9.636,0.619,2.198,12.921
-5.962,0.148,14.759,19.414,20.132,-9.642,0.619,2.172,12.925
-5.958,0.153,14.731,19.414,20.116,-9.647,0.621,2.141,12.933
-5.955,0.158,14.702,19.413,20.095,-9.653,0.622,2.112,12.939
-5.952,0.162,14.678,19.412,20.076,-9.659,0.623,2.084,12.945
-5.947,0.167,14.649,19.414,20.062,-9.664,0.626,2.056,12.953
-5.943,0.172,14.619,19.414,20.046,-9.671,0.626,2.027,12.959
-5.938,0.178,14.595,19.415,20.034,-9.675,0.629,2.0,12.967
-5.935,0.182,14.564,19.416,20.019,-9.685,0.631,1.969,12.973
-5.929,0.189,14.535,19.419,20.008,-9.69,0.635,1.942,12.982
-5.926,0.193,14.507,19.42,19.997,-9.697,0.637,1.912,12.989
-5.919,0.2,14.479,19.423,19.986,-9.705,0.641,1.884,12.997
-5.915,0.205,14.452,19.425,19.974,-9.712,0.645,1.853,13.005
-5.908,0.213,14.425,19.43,19.969,-9.72,0.649,1.832,13.014
-5.903,0.22,14.399,19.434,19.964,-9.729,0.655,1.807,13.026
-5.895,0.227,14.372,19.439,19.956,-9.735,0.662,1.779,13.033
-5.89,0.233,14.346,19.442,19.948,-9.745,0.664,1.752,13.041
-5.881,0.241,14.324,19.448,19.945,-9.754,0.672,1.732,13.053
-5.873,0.25,14.303,19.455,19.941,-9.763,0.68,1.708,13.065
-5.868,0.257,14.277,19.459,19.937,-9.775,0.685,1.684,13.076
-5.859,0.266,14.255,19.467,19.934,-9.784,0.693,1.665,13.086
-5.849,0.276,14.237,19.475,19.933,-9.793,0.703,1.644,13.099
-5.84,0.285,14.22,19.483,19.934,-9.803,0.712,1.629,13.111
-5.829,0.295,14.201,19.492,19.935,-9.812,0.721,1.614,13.125
-5.821,0.304,14.183,19.499,19.935,-9.824,0.73,1.596,13.138
-5.808,0.316,14.173,19.51,19.938,-9.834,0.741,1.583,13.153
-5.796,0.327,14.161,19.521,19.942,-9.843,0.753,1.571,13.17
-5.784,0.34,14.15,19.533,19.948,-9.852,0.766,1.563,13.185
-5.773,0.35,14.138,19.543,19.953,-9.864,0.776,1.552,13.198
-5.757,0.364,14.132,19.557,19.96,-9.873,0.792,1.546,13.217
-5.743,0.38,14.127,19.572,19.969,-9.886,0.806,1.542,13.236
-5.727,0.395,14.122,19.588,19.981,-9.895,0.824,1.538,13.255
-5.712,0.414,14.117,19.601,19.987,-9.906,0.839,1.533,13.273
-5.693,0.43,14.118,19.619,19.999,-9.913,0.856,1.535,13.295
-5.674,0.446,14.12,19.638,20.015,-9.924,0.877,1.538,13.318
-5.657,0.462,14.122,19.655,20.027,-9.936,0.895,1.539,13.34
-5.636,0.483,14.128,19.677,20.043,-9.94,0.918,1.545,13.365
-5.616,0.507,14.132,19.696,20.059,-9.948,0.937,1.55,13.389
-5.591,0.526,14.142,19.721,20.08,-9.956,0.964,1.56,13.418
-5.569,0.547,14.151,19.743,20.099,-9.963,0.987,1.57,13.444
-5.541,0.57,14.167,19.771,20.123,-9.963,1.017,1.586,13.476
-5.516,0.6,14.18,19.797,20.144,-9.972,1.042,1.6,13.506
-5.483,0.627,14.2,19.828,20.174,-9.97,1.076,1.621,13.543
-5.454,0.649,14.218,19.858,20.201,-9.97,1.105,1.64,13.576
-5.425,0.684,14.239,19.889,20.227,-9.968,1.137,1.66,13.611
-5.392,0.708,14.261,19.921,20.257,-9.97,1.17,1.682,13.648
-5.36,0.733,14.286,19.955,20.289,-9.967,1.206,1.706,13.685
-5.318,0.78,14.319,19.997,20.329,-9.954,1.25,1.741,13.732
-5.28,0.807,14.349,20.037,20.366,-9.943,1.29,1.771,13.776
-5.239,0.85,14.382,20.077,20.404,-9.93,1.331,1.804,13.821
-5.198,0.88,14.417,20.121,20.446,-9.915,1.377,1.839,13.868
-5.162,0.919,14.448,20.159,20.482,-9.908,1.415,1.87,13.91
-5.118,0.96,14.484,20.202,20.523,-9.894,1.46,1.907,13.958
-5.072,0.988,14.525,20.25,20.57,-9.874,1.51,1.948,14.009
-5.026,1.035,14.567,20.298,20.616,-9.851,1.559,1.99,14.062
-4.983,1.056,14.606,20.343,20.661,-9.833,1.606,2.03,14.109
-4.937,1.1,14.648,20.392,20.707,-9.811,1.655,2.073,14.163
-4.892,1.136,14.688,20.436,20.752,-9.787,1.701,2.113,14.213
-4.843,1.178,14.735,20.488,20.804,-9.756,1.754,2.159,14.27
-4.8,1.185,14.776,20.533,20.847,-9.736,1.802,2.201,14.319
-4.759,1.213,14.816,20.577,20.891,-9.714,1.847,2.242,14.368
-4.716,1.239,14.858,20.623,20.936,-9.687,1.894,2.283,14.419
-4.678,1.255,14.895,20.664,20.977,-9.666,1.938,2.32,14.464
-4.639,1.267,14.933,20.706,21.018,-9.644,1.981,2.359,14.51
-4.599,1.272,14.974,20.749,21.063,-9.62,2.026,2.4,14.556
-4.564,1.264,15.01,20.788,21.101,-9.598,2.066,2.436,14.601
-4.528,1.247,15.047,20.828,21.141,-9.575,2.108,2.473,14.647
-4.495,1.201,15.081,20.864,21.179,-9.555,2.147,2.508,14.689
-4.467,1.14,15.111,20.896,21.21,-9.54,2.179,2.537,14.726
-4.439,1.054,15.142,20.929,21.244,-9.52,2.216,2.569,14.766
-4.411,0.881,15.173,20.961,21.278,-9.501,2.249,2.6,14.802
-4.386,0.715,15.201,20.991,21.308,-9.484,2.282,2.627,14.836
-4.364,0.617,15.228,21.018,21.336,-9.468,2.311,2.654,14.867
-4.345,0.35,15.252,21.042,21.362,-9.455,2.338,2.678,14.9
-4.327,0.17,15.276,21.066,21.387,-9.442,2.364,2.703,14.929
-4.309,0.028,15.299,21.09,21.412,-9.429,2.39,2.725,14.96
-4.295,-0.146,15.321,21.111,21.435,-9.417,2.415,2.747,14.987
-4.281,-0.225,15.341,21.132,21.457,-9.406,2.438,2.768,15.014
-4.271,-0.332,15.36,21.149,21.477,-9.396,2.457,2.787,15.037
-4.263,-0.404,15.377,21.166,21.496,-9.387,2.477,2.804,15.057
-4.255,-0.439,15.394,21.181,21.515,-9.378,2.496,2.821,15.083
-4.251,-0.482,15.409,21.194,21.53,-9.372,2.512,2.835,15.104
-4.245,-0.504,15.427,21.21,21.549,-9.361,2.532,2.854,15.126
-4.242,-0.522,15.442,21.224,21.567,-9.352,2.549,2.869,15.149
-4.244,-0.547,15.454,21.232,21.578,-9.347,2.561,2.881,15.166
-4.246,-0.551,15.466,21.242,21.59,-9.341,2.575,2.893,15.182
-4.243,-0.564,15.48,21.252,21.606,-9.333,2.59,2.907,15.201
-4.249,-0.582,15.491,21.261,21.618,-9.329,2.602,2.918,15.213
-4.257,-0.594,15.501,21.267,21.629,-9.324,2.613,2.928,15.232
-4.267,-0.591,15.512,21.273,21.639,-9.32,2.623,2.938,15.247
-4.277,-0.602,15.522,21.279,21.651,-9.315,2.633,2.95,15.263
-4.284,-0.59,15.532,21.285,21.66,-9.31,2.645,2.959,15.279
-4.299,-0.613,15.541,21.288,21.669,-9.306,2.653,2.968,15.293
-4.315,-0.612,15.551,21.293,21.68,-9.301,2.663,2.978,15.308
-4.337,-0.614,15.557,21.293,21.687,-9.298,2.668,2.985,15.32
-4.352,-0.613,15.565,21.296,21.694,-9.294,2.676,2.993,15.331
-4.376,-0.614,15.573,21.296,21.702,-9.292,2.684,3.0,15.344
-4.396,-0.615,15.581,21.297,21.71,-9.287,2.689,3.008,15.351
-4.424,-0.614,15.587,21.295,21.715,-9.285,2.696,3.014,15.365
-4.449,-0.63,15.595,21.295,21.724,-9.282,2.703,3.021,15.379
-4.483,-0.625,15.6,21.291,21.728,-9.279,2.705,3.027,15.389
-4.511,-0.622,15.607,21.289,21.734,-9.276,2.712,3.033,15.4
-4.543,-0.639,15.611,21.283,21.739,-9.274,2.713,3.039,15.412
-4.583,-0.632,15.617,21.279,21.743,-9.272,2.718,3.045,15.421
-4.619,-0.643,15.624,21.273,21.75,-9.268,2.721,3.051,15.434
-4.658,-0.639,15.629,21.268,21.755,-9.266,2.726,3.056,15.445
-4.695,-0.65,15.633,21.258,21.758,-9.263,2.729,3.06,15.453
-4.735,-0.659,15.638,21.251,21.762,-9.261,2.728,3.065,15.464
-4.788,-0.653,15.643,21.242,21.766,-9.259,2.732,3.07,15.475
-4.834,-0.662,15.649,21.233,21.77,-9.255,2.732,3.076,15.485
-4.872,-0.672,15.652,21.218,21.772,-9.255,2.733,3.079,15.494
-4.914,-0.664,15.657,21.207,21.775,-9.252,2.732,3.083,15.505
-4.96,-0.673,15.661,21.193,21.778,-9.249,2.734,3.088,15.513
-5.007,-0.681,15.665,21.178,21.781,-9.248,2.731,3.092,15.525
-5.054,-0.688,15.669,21.163,21.783,-9.245,2.733,3.095,15.536
-5.094,-0.695,15.674,21.146,21.786,-9.242,2.73,3.1,15.554
-5.136,-0.702,15.676,21.126,21.787,-9.241,2.729,3.103,15.558
-5.175,-0.708,15.681,21.107,21.789,-9.238,2.73,3.108,15.569
-5.215,-0.714,15.685,21.088,21.791,-9.235,2.724,3.111,15.579
-5.251,-0.721,15.688,21.065,21.792,-9.233,2.723,3.115,15.587
-5.291,-0.726,15.692,21.039,21.793,-9.231,2.717,3.119,15.6
-5.326,-0.732,15.695,21.016,21.794,-9.228,2.715,3.122,15.611
-5.359,-0.738,15.698,20.987,21.794,-9.226,2.71,3.124,15.628
-5.389,-0.743,15.7,20.959,21.794,-9.224,2.701,3.127,15.634
-5.417,-0.763,15.704,20.926,21.795,-9.222,2.697,3.13,15.644
-5.445,-0.769,15.708,20.895,21.795,-9.22,2.691,3.132,15.656
-5.471,-0.773,15.711,20.863,21.795,-9.216,2.68,3.136,15.67
-5.496,-0.778,15.714,20.828,21.795,-9.215,2.673,3.139,15.689
-5.521,-0.796,15.717,20.793,21.795,-9.212,2.666,3.142,15.695
-5.543,-0.801,15.721,20.756,21.794,-9.209,2.657,3.145,15.711
-5.559,-0.82,15.723,20.716,21.793,-9.206,2.64,3.149,15.723
-5.58,-0.824,15.727,20.675,21.791,-9.203,2.63,3.151,15.749
-5.598,-0.844,15.729,20.636,21.789,-9.201,2.617,3.153,15.758
-5.611,-0.847,15.734,20.596,21.79,-9.197,2.604,3.158,15.771
-5.628,-0.865,15.736,20.555,21.785,-9.194,2.588,3.159,15.806
-5.642,-0.87,15.739,20.511,21.783,-9.191,2.572,3.162,15.813
-5.656,-0.889,15.741,20.468,21.781,-9.189,2.552,3.166,15.835
-5.669,-0.89,15.744,20.428,21.777,-9.185,2.532,3.168,15.857
-5.681,-0.908,15.747,20.387,21.774,-9.182,2.509,3.17,15.871
-5.69,-0.927,15.752,20.346,21.769,-9.178,2.484,3.174,15.906
-5.697,-0.93,15.754,20.306,21.766,-9.174,2.456,3.176,15.929
-5.706,-0.944,15.758,20.27,21.76,-9.169,2.425,3.18,15.963
-5.716,-0.965,15.76,20.233,21.757,-9.167,2.39,3.182,15.977
-5.724,-0.984,15.763,20.198,21.748,-9.164,2.365,3.185,16.033
-5.729,-0.985,15.768,20.163,21.745,-9.158,2.326,3.188,16.044
-5.734,-1.001,15.769,20.128,21.735,-9.155,2.279,3.19,16.092
-5.74,-1.017,15.774,20.099,21.73,-9.15,2.246,3.194,16.141
-5.744,-1.033,15.776,20.07,21.721,-9.146,2.196,3.195,16.185
-5.748,-1.053,15.78,20.041,21.714,-9.141,2.154,3.199,16.228
-5.75,-1.07,15.783,20.014,21.706,-9.137,2.098,3.202,16.283
-5.753,-1.072,15.786,19.99,21.693,-9.131,2.047,3.205,16.346
-5.757,-1.084,15.79,19.967,21.684,-9.126,1.982,3.206,16.396
-5.756,-1.097,15.794,19.947,21.671,-9.12,1.93,3.212,16.466
-5.76,-1.114,15.797,19.926,21.659,-9.115,1.872,3.214,16.562
-5.759,-1.127,15.802,19.911,21.643,-9.108,1.806,3.218,16.622
-5.76,-1.142,15.804,19.893,21.628,-9.104,1.738,3.219,16.685
-5.759,-1.155,15.808,19.878,21.615,-9.096,1.678,3.224,16.786
-5.757,-1.168,15.812,19.864,21.593,-9.09,1.627,3.228,16.906
-5.758,-1.182,15.816,19.85,21.574,-9.085,1.563,3.228,16.991
-5.755,-1.194,15.82,19.84,21.556,-9.078,1.508,3.233,17.069
-5.754,-1.203,15.824,19.829,21.535,-9.071,1.46,3.236,17.158
-5.751,-1.213,15.828,19.821,21.506,-9.063,1.401,3.238,17.239
-5.748,-1.237,15.834,19.814,21.481,-9.056,1.352,3.243,17.311
-5.744,-1.252,15.837,19.808,21.454,-9.048,1.317,3.246,17.389
-5.737,-1.26,15.843,19.804,21.427,-9.038,1.277,3.252,17.466
-5.734,-1.271,15.846,19.798,21.396,-9.03,1.239,3.252,17.53
-5.73,-1.28,15.85,19.794,21.361,-9.023,1.204,3.256,17.598
-5.72,-1.285,15.858,19.795,21.328,-9.011,1.175,3.262,17.67
-5.717,-1.294,15.861,19.792,21.289,-9.003,1.149,3.264,17.727
-5.709,-1.298,15.867,19.793,21.248,-8.992,1.128,3.267,17.787
-5.701,-1.302,15.871,19.793,21.206,-8.982,1.109,3.27,17.855
-5.693,-1.304,15.879,19.795,21.172,-8.971,1.088,3.275,17.908
-5.684,-1.315,15.884,19.801,21.126,-8.959,1.072,3.28,17.96
-5.676,-1.324,15.887,19.802,21.081,-8.949,1.062,3.282,18.03
-5.665,-1.327,15.893,19.808,21.041,-8.935,1.053,3.286,18.081
-5.654,-1.327,15.901,19.815,20.993,-8.922,1.043,3.29,18.08
-5.643,-1.325,15.906,19.823,20.958,-8.908,1.041,3.291,18.133
-5.63,-1.324,15.912,19.831,20.92,-8.895,1.035,3.295,18.178
-5.616,-1.322,15.92,19.841,20.876,-8.88,1.03,3.302,18.179
-5.604,-1.314,15.925,19.85,20.84,-8.865,1.031,3.305,18.228
-5.589,-1.311,15.934,19.862,20.805,-8.849,1.036,3.307,18.271
-5.574,-1.311,15.938,19.874,20.773,-8.833,1.035,3.309,18.277
-5.559,-1.308,15.946,19.887,20.746,-8.817,1.038,3.31,18.324
-5.543,-1.303,15.95,19.902,20.718,-8.799,1.046,3.311,18.367
-5.526,-1.294,15.958,19.918,20.692,-8.781,1.055,3.316,18.38
-5.509,-1.284,15.965,19.933,20.671,-8.763,1.06,3.315,18.425
-5.49,-1.275,15.968,19.95,20.654,-8.745,1.073,3.313,18.437
-5.471,-1.263,15.975,19.968,20.64,-8.724,1.086,3.316,18.474
-5.453,-1.249,15.981,19.986,20.629,-8.705,1.099,3.311,18.498
-5.431,-1.237,15.987,20.006,20.619,-8.684,1.109,3.312,18.539
-5.406,-1.218,15.991,20.03,20.617,-8.659,1.126,3.309,18.558
-5.385,-1.201,15.996,20.052,20.616,-8.637,1.147,3.307,18.577
-5.362,-1.184,16.0,20.075,20.615,-8.615,1.164,3.305,18.619
-5.338,-1.166,16.003,20.098,20.612,-8.59,1.183,3.292,18.639
-5.316,-1.147,16.003,20.123,20.615,-8.569,1.2,3.284,18.658
-5.291,-1.127,16.003,20.147,20.623,-8.545,1.223,3.275,18.702
-5.262,-1.103,16.013,20.178,20.636,-8.517,1.249,3.269,18.732
-5.235,-1.08,16.013,20.205,20.647,-8.492,1.27,3.258,18.754
-5.209,-1.057,16.008,20.232,20.659,-8.467,1.293,3.242,18.773
-5.183,-1.037,16.003,20.26,20.673,-8.442,1.32,3.225,18.818
-5.158,-1.012,16.002,20.287,20.687,-8.418,1.341,3.215,18.852
-5.129,-0.986,15.992,20.317,20.704,-8.393,1.365,3.195,18.878
-5.103,-0.958,15.989,20.346,20.723,-8.368,1.392,3.174,18.896
-5.077,-0.931,15.983,20.374,20.741,-8.345,1.416,3.155,18.924
-5.05,-0.908,15.968,20.404,20.761,-8.32,1.442,3.13,18.953
-5.023,-0.883,15.957,20.434,20.783,-8.297,1.47,3.114,18.97
-4.997,-0.853,15.945,20.463,20.803,-8.274,1.494,3.083,18.998
-4.969,-0.826,15.933,20.494,20.823,-8.251,1.521,3.06,19.028
-4.942,-0.799,15.919,20.523,20.847,-8.229,1.544,3.044,19.047
-4.921,-0.775,15.898,20.548,20.864,-8.213,1.568,3.017,19.07
-4.898,-0.749,15.878,20.575,20.886,-8.195,1.588,2.996,19.098
-4.875,-0.723,15.86,20.604,20.908,-8.176,1.616,2.979,19.117
-4.85,-0.697,15.838,20.631,20.929,-8.156,1.638,2.957,19.143
-4.832,-0.673,15.82,20.656,20.949,-8.143,1.661,2.935,19.171
-4.811,-0.648,15.801,20.681,20.97,-8.131,1.68,2.92,19.188
-4.794,-0.625,15.781,20.704,20.989,-8.122,1.698,2.906,19.211
-4.772,-0.602,15.76,20.73,21.011,-8.111,1.719,2.893,19.242
-4.759,-0.578,15.743,20.751,21.028,-8.106,1.735,2.876,19.242
-4.746,-0.56,15.724,20.771,21.044,-8.103,1.751,2.866,19.248
-4.73,-0.538,15.704,20.793,21.066,-8.094,1.769,2.858,19.278
-4.715,-0.516,15.686,20.813,21.082,-8.094,1.785,2.846,19.298
-4.705,-0.498,15.667,20.83,21.097,-8.097,1.8,2.837,19.292
-4.694,-0.479,15.651,20.848,21.114,-8.097,1.813,2.825,19.311
-4.687,-0.462,15.64,20.864,21.127,-8.106,1.825,2.817,19.328
-4.679,-0.446,15.627,20.88,21.142,-8.116,1.833,2.816,19.322
-4.671,-0.426,15.614,20.896,21.157,-8.122,1.846,2.81,19.34
-4.67,-0.407,15.604,20.911,21.171,-8.133,1.857,2.805,19.355
-4.667,-0.394,15.59,20.924,21.182,-8.151,1.861,2.802,19.349
-4.663,-0.381,15.579,20.936,21.194,-8.166,1.87,2.796,19.362
-4.661,-0.365,15.574,20.949,21.207,-8.189,1.874,2.793,19.375
-4.66,-0.351,15.567,20.959,21.218,-8.21,1.877,2.793,19.375
-4.665,-0.34,15.556,20.968,21.227,-8.235,1.884,2.789,19.383
-4.667,-0.326,15.546,20.977,21.237,-8.261,1.884,2.788,19.381
-4.668,-0.314,15.54,20.986,21.246,-8.288,1.886,2.789,19.388
-4.677,-0.303,15.539,20.994,21.256,-8.319,1.886,2.786,19.389
-4.682,-0.292,15.531,21.0,21.262,-8.353,1.89,2.785,19.39
-4.692,-0.278,15.522,21.006,21.27,-8.387,1.888,2.784,19.391
-4.699,-0.269,15.52,21.012,21.277,-8.424,1.886,2.781,19.396
-4.712,-0.26,15.516,21.016,21.284,-8.458,1.883,2.783,19.391
-4.723,-0.25,15.51,21.019,21.289,-8.497,1.877,2.779,19.396
-4.737,-0.24,15.506,21.022,21.295,-8.532,1.872,2.78,19.395
-4.749,-0.232,15.502,21.025,21.299,-8.573,1.86,2.777,19.393
-4.766,-0.224,15.499,21.025,21.305,-8.61,1.853,2.775,19.397
-4.78,-0.214,15.496,21.026,21.308,-8.65,1.846,2.776,19.399
-4.799,-0.208,15.492,21.027,21.313,-8.69,1.838,2.775,19.393
-4.821,-0.2,15.488,21.024,21.314,-8.728,1.829,2.772,19.391
-4.838,-0.193,15.484,21.024,21.317,-8.761,1.812,2.773,19.389
-4.859,-0.186,15.484,21.021,21.321,-8.798,1.803,2.77,19.386
-4.878,-0.18,15.48,21.019,21.322,-8.835,1.792,2.77,19.384
-4.901,-0.172,15.479,21.016,21.325,-8.861,1.773,2.769,19.378
-4.926,-0.165,15.475,21.013,21.324,-8.893,1.761,2.768,19.376
-4.948,-0.161,15.473,21.007,21.327,-8.927,1.74,2.766,19.383
-4.972,-0.154,15.471,21.001,21.326,-8.953,1.726,2.765,19.376
-4.995,-0.148,15.468,20.996,21.327,-8.979,1.703,2.763,19.368
-5.022,-0.143,15.465,20.988,21.325,-9.007,1.687,2.761,19.373
-5.049,-0.138,15.463,20.98,21.325,-9.031,1.664,2.761,19.368
-5.074,-0.133,15.46,20.971,21.324,-9.054,1.647,2.759,19.36
-5.1,-0.128,15.46,20.961,21.322,-9.077,1.622,2.758,19.363
-5.124,-0.125,15.456,20.953,21.32,-9.098,1.604,2.755,19.359
-5.152,-0.12,15.456,20.942,21.319,-9.117,1.578,2.755,19.351
-5.176,-0.116,15.452,20.929,21.314,-9.134,1.55,2.752,19.353
-5.203,-0.11,15.449,20.916,21.311,-9.152,1.529,2.748,19.35
-5.229,-0.105,15.447,20.902,21.307,-9.169,1.5,2.746,19.342
-5.255,-0.102,15.446,20.887,21.304,-9.185,1.481,2.746,19.343
-5.279,-0.099,15.443,20.871,21.298,-9.199,1.452,2.741,19.342
-5.306,-0.094,15.441,20.855,21.294,-9.213,1.421,2.739,19.335
-5.33,-0.09,15.439,20.837,21.288,-9.226,1.4,2.736,19.329
-5.35,-0.087,15.435,20.823,21.284,-9.239,1.373,2.732,19.327
-5.376,-0.084,15.434,20.804,21.278,-9.252,1.34,2.729,19.325
-5.4,-0.079,15.431,20.784,21.268,-9.261,1.309,2.724,19.32
-5.42,-0.078,15.429,20.762,21.262,-9.272,1.286,2.72,19.315
-5.439,-0.072,15.425,20.74,21.255,-9.283,1.256,2.718,19.316
-5.463,-0.071,15.422,20.717,21.247,-9.292,1.227,2.712,19.31
-5.484,-0.067,15.42,20.693,21.236,-9.301,1.203,2.709,19.304
-5.503,-0.064,15.416,20.668,21.228,-9.311,1.175,2.703,19.306
-5.522,-0.061,15.415,20.642,21.22,-9.318,1.147,2.699,19.304
-5.54,-0.058,15.411,20.619,21.208,-9.326,1.12,2.696,19.3
-5.557,-0.056,15.408,20.592,21.195,-9.335,1.095,2.69,19.297
-5.576,-0.053,15.405,20.562,21.186,-9.341,1.075,2.684,19.292
-5.593,-0.05,15.4,20.533,21.172,-9.347,1.047,2.678,19.291
-5.606,-0.046,15.398,20.508,21.159,-9.354,1.021,2.673,19.29
-5.621,-0.045,15.394,20.477,21.145,-9.361,1.0,2.668,19.289
-5.637,-0.042,15.391,20.446,21.133,-9.367,0.974,2.661,19.284
-5.649,-0.04,15.385,20.418,21.117,-9.373,0.954,2.654,19.28
-5.663,-0.037,15.381,20.386,21.102,-9.377,0.933,2.645,19.28
-5.677,-0.034,15.378,20.354,21.086,-9.383,0.911,2.64,19.276
-5.689,-0.032,15.373,20.323,21.068,-9.388,0.892,2.634,19.274
-5.7,-0.029,15.369,20.29,21.047,-9.393,0.874,2.623,19.274
-5.712,-0.028,15.365,20.261,21.028,-9.398,0.85,2.617,19.271
-5.723,-0.026,15.36,20.232,21.008,-9.403,0.834,2.607,19.267
-5.734,-0.024,15.355,20.198,20.988,-9.408,0.819,2.599,19.268
-5.743,-0.02,15.351,20.169,20.969,-9.411,0.799,2.59,19.265
-5.752,-0.019,15.343,20.139,20.942,-9.417,0.784,2.578,19.262
-5.762,-0.016,15.339,20.11,20.919,-9.42,0.77,2.571,19.261
-5.769,-0.014,15.333,20.084,20.897,-9.425,0.752,2.56,19.26
-5.778,-0.012,15.328,20.052,20.873,-9.429,0.737,2.547,19.259
-5.787,-0.009,15.321,20.021,20.845,-9.432,0.723,2.536,19.258
-5.795,-0.008,15.317,19.994,20.819,-9.436,0.71,2.524,19.255
-5.802,-0.004,15.309,19.971,20.788,-9.439,0.699,2.515,19.252
-5.809,-0.002,15.302,19.946,20.762,-9.444,0.686,2.502,19.253
-5.815,-0.001,15.294,19.92,20.735,-9.446,0.676,2.489,19.253
-5.823,0.002,15.289,19.894,20.701,-9.45,0.665,2.474,19.251
-5.83,0.002,15.281,19.871,20.673,-9.453,0.652,2.46,19.248
-5.835,0.007,15.273,19.85,20.643,-9.457,0.644,2.44,19.249
-5.841,0.007,15.264,19.828,20.61,-9.46,0.633,2.425,19.248
-5.845,0.01,15.256,19.805,20.58,-9.464,0.621,2.409,19.248
-5.85,0.012,15.244,19.786,20.543,-9.467,0.613,2.393,19.245
-5.855,0.013,15.236,19.769,20.513,-9.47,0.604,2.377,19.244
-5.86,0.017,15.227,19.748,20.483,-9.473,0.595,2.359,19.244
-5.864,0.019,15.218,19.729,20.446,-9.477,0.59,2.336,19.245
-5.868,0.02,15.209,19.713,20.415,-9.48,0.582,2.317,19.243
-5.872,0.023,15.195,19.694,20.383,-9.482,0.572,2.298,19.243
-5.876,0.026,15.185,19.679,20.348,-9.486,0.567,2.278,19.244
-5.88,0.026,15.171,19.666,20.316,-9.49,0.56,2.251,19.243
-5.881,0.031,15.161,19.651,20.285,-9.493,0.555,2.231,19.244
-5.885,0.032,15.15,19.637,20.256,-9.496,0.548,2.209,19.244
-5.888,0.033,15.135,19.625,20.228,-9.498,0.543,2.18,19.243
-5.891,0.037,15.124,19.611,20.194,-9.502,0.538,2.158,19.243
-5.894,0.04,15.107,19.599,20.164,-9.506,0.534,2.134,19.243
-5.896,0.042,15.09,19.588,20.135,-9.508,0.529,2.102,19.245
-5.897,0.044,15.078,19.578,20.108,-9.512,0.525,2.078,19.246
-5.899,0.048,15.061,19.569,20.083,-9.515,0.522,2.053,19.246
-5.901,0.048,15.047,19.559,20.054,-9.519,0.518,2.019,19.246
-5.903,0.052,15.028,19.55,20.028,-9.522,0.513,1.994,19.245
-5.905,0.055,15.009,19.541,20.008,-9.527,0.51,1.965,19.248
-5.905,0.06,14.995,19.533,19.985,-9.529,0.507,1.931,19.25
-5.907,0.06,14.973,19.524,19.961,-9.534,0.504,1.904,19.25
-5.907,0.063,14.952,19.519,19.94,-9.536,0.502,1.875,19.252
-5.908,0.065,14.93,19.511,19.918,-9.541,0.5,1.839,19.252
-5.908,0.068,14.913,19.505,19.901,-9.544,0.497,1.812,19.254
-5.909,0.071,14.891,19.498,19.882,-9.548,0.496,1.781,19.255
-5.909,0.074,14.866,19.493,19.863,-9.552,0.493,1.747,19.257
-5.909,0.077,14.841,19.488,19.847,-9.555,0.492,1.717,19.26
-5.909,0.08,14.822,19.483,19.832,-9.56,0.492,1.686,19.261
-5.909,0.084,14.796,19.478,19.816,-9.564,0.49,1.66,19.264
-5.908,0.087,14.77,19.474,19.8,-9.567,0.49,1.634,19.264
-5.908,0.091,14.742,19.471,19.786,-9.573,0.49,1.597,19.267
-5.906,0.096,14.714,19.468,19.775,-9.576,0.49,1.568,19.271
-5.906,0.101,14.691,19.465,19.761,-9.582,0.489,1.542,19.273
-5.906,0.103,14.663,19.461,19.749,-9.588,0.489,1.514,19.277
-5.903,0.107,14.633,19.46,19.741,-9.59,0.491,1.489,19.279
-5.903,0.11,14.603,19.458,19.73,-9.597,0.491,1.465,19.281
